Datetime,Energy_kWh
2/6/2021 9:00,4191.372
2/6/2021 10:00,4146.444
2/6/2021 11:00,4096.116
2/6/2021 12:00,3992.76
2/6/2021 13:00,3881.52
2/6/2021 14:00,3845.016
2/6/2021 15:00,3777.192
2/6/2021 16:00,3766.284
2/6/2021 17:00,3847.932
2/6/2021 18:00,4064.256
2/6/2021 19:00,4205.304
2/6/2021 20:00,4182.732
2/6/2021 21:00,4115.124
2/6/2021 22:00,3963.168
2/6/2021 23:00,3740.364
2/7/2021 0:00,3534.624
2/7/2021 1:00,3403.188
2/7/2021 2:00,3334.608
2/7/2021 3:00,3300.156
2/7/2021 4:00,3306.204
2/7/2021 5:00,3375.972
2/7/2021 6:00,3568.968
2/7/2021 7:00,3868.776
2/7/2021 8:00,4051.62
2/7/2021 9:00,4126.356
2/7/2021 10:00,4154.112
2/7/2021 11:00,4173.444
2/7/2021 12:00,4177.116
2/7/2021 13:00,4172.148
2/7/2021 14:00,4145.364
2/7/2021 15:00,4096.116
2/7/2021 16:00,4059.936
2/7/2021 17:00,4088.448
2/7/2021 18:00,4205.952
2/7/2021 19:00,4199.58
2/7/2021 20:00,4107.564
2/7/2021 21:00,3995.352
2/7/2021 22:00,3817.152
2/7/2021 23:00,3594.996
2/8/2021 0:00,3403.836
2/8/2021 1:00,3284.172
2/8/2021 2:00,3238.812
2/8/2021 3:00,3238.812
2/8/2021 4:00,3287.736
2/8/2021 5:00,3410.424
2/8/2021 6:00,3672.648
2/8/2021 7:00,4039.956
2/8/2021 8:00,4223.016
2/8/2021 9:00,4173.336
2/8/2021 10:00,4025.268
2/8/2021 11:00,3898.152
2/8/2021 12:00,3803.976
2/8/2021 13:00,3723.732
2/8/2021 14:00,3688.848
2/8/2021 15:00,3665.088
2/8/2021 16:00,3714.336
2/8/2021 17:00,3848.58
2/8/2021 18:00,4099.356
2/8/2021 19:00,4277.664
2/8/2021 20:00,4271.94
2/8/2021 21:00,4213.296
2/8/2021 22:00,4074.948
2/8/2021 23:00,3851.928
2/9/2021 0:00,3663.252
2/9/2021 1:00,3542.184
2/9/2021 2:00,3491.316
2/9/2021 3:00,3482.676
2/9/2021 4:00,3511.62
2/9/2021 5:00,3611.52
2/9/2021 6:00,3849.336
2/9/2021 7:00,4209.3
2/9/2021 8:00,4348.188
2/9/2021 9:00,4270.104
2/9/2021 10:00,4127.112
2/9/2021 11:00,3986.604
2/9/2021 12:00,3883.464
2/9/2021 13:00,3829.572
2/9/2021 14:00,3775.356
2/9/2021 15:00,3737.664
2/9/2021 16:00,3734.748
2/9/2021 17:00,3806.352
2/9/2021 18:00,3966.84
2/9/2021 19:00,4028.076
2/9/2021 20:00,3953.772
2/9/2021 21:00,3855.276
2/9/2021 22:00,3722.328
2/9/2021 23:00,3525.984
2/10/2021 0:00,3321.972
2/10/2021 1:00,3162.024
2/10/2021 2:00,3068.172
2/10/2021 3:00,3018.276
2/10/2021 4:00,3002.184
2/10/2021 5:00,3025.728
2/10/2021 6:00,3098.088
2/10/2021 7:00,3224.124
2/10/2021 8:00,3316.896
2/10/2021 9:00,3412.476
2/10/2021 10:00,3437.964
2/10/2021 11:00,3437.532
2/10/2021 12:00,3421.44
2/10/2021 13:00,3401.244
2/10/2021 14:00,3375.108
2/10/2021 15:00,3344.76
2/10/2021 16:00,3332.88
2/10/2021 17:00,3388.608
2/10/2021 18:00,3514.212
2/10/2021 19:00,3535.056
2/10/2021 20:00,3467.988
2/10/2021 21:00,3380.94
2/10/2021 22:00,3258.684
2/10/2021 23:00,3101.112
2/11/2021 0:00,2924.424
2/11/2021 1:00,2774.736
2/11/2021 2:00,2682.936
2/11/2021 3:00,2624.724
2/11/2021 4:00,2600.964
2/11/2021 5:00,2608.2
2/11/2021 6:00,2661.12
2/11/2021 7:00,2765.016
2/11/2021 8:00,2862.324
2/11/2021 9:00,2999.484
2/11/2021 10:00,3118.608
2/11/2021 11:00,3184.92
2/11/2021 12:00,3218.184
2/11/2021 13:00,3220.344
2/11/2021 14:00,3195.72
2/11/2021 15:00,3155.76
2/11/2021 16:00,3141.828
2/11/2021 17:00,3194.964
2/11/2021 18:00,3343.896
2/11/2021 19:00,3414.96
2/11/2021 20:00,3363.66
2/11/2021 21:00,3269.376
2/11/2021 22:00,3116.124
2/11/2021 23:00,2926.152
2/12/2021 0:00,2732.616
2/12/2021 1:00,2590.488
2/12/2021 2:00,2505.276
2/12/2021 3:00,2470.068
2/12/2021 4:00,2476.332
2/12/2021 5:00,2565.108
2/12/2021 6:00,2802.06
2/12/2021 7:00,3197.016
2/12/2021 8:00,3435.804
2/12/2021 9:00,3505.464
2/12/2021 10:00,3549.096
2/12/2021 11:00,3587.652
2/12/2021 12:00,3591.216
2/12/2021 13:00,3505.032
2/12/2021 14:00,3389.256
2/12/2021 15:00,3296.592
2/12/2021 16:00,3317.004
2/12/2021 17:00,3412.908
2/12/2021 18:00,3644.46
2/12/2021 19:00,3831.948
2/12/2021 20:00,3835.836
2/12/2021 21:00,3781.404
2/12/2021 22:00,3661.308
2/12/2021 23:00,3451.356
2/13/2021 0:00,3250.584
2/13/2021 1:00,3135.564
2/13/2021 2:00,3088.692
2/13/2021 3:00,3085.992
2/13/2021 4:00,3120.228
2/13/2021 5:00,3241.404
2/13/2021 6:00,3509.244
2/13/2021 7:00,3899.88
2/13/2021 8:00,4041.036
2/13/2021 9:00,3906.468
2/13/2021 10:00,3755.268
2/13/2021 11:00,3643.272
2/13/2021 12:00,3546.828
2/13/2021 13:00,3464.1
2/13/2021 14:00,3424.14
2/13/2021 15:00,3421.116
2/13/2021 16:00,3498.228
2/13/2021 17:00,3643.488
2/13/2021 18:00,3867.48
2/13/2021 19:00,4010.472
2/13/2021 20:00,3975.588
2/13/2021 21:00,3896.424
2/13/2021 22:00,3724.272
2/13/2021 23:00,3485.916
2/14/2021 0:00,3267.432
2/14/2021 1:00,3109.644
2/14/2021 2:00,3031.56
2/14/2021 3:00,3001.212
2/14/2021 4:00,3014.28
2/14/2021 5:00,3097.332
2/14/2021 6:00,3332.556
2/14/2021 7:00,3693.06
2/14/2021 8:00,3825.252
2/14/2021 9:00,3747.492
2/14/2021 10:00,3616.056
2/14/2021 11:00,3523.068
2/14/2021 12:00,3438.936
2/14/2021 13:00,3364.524
2/14/2021 14:00,3330.612
2/14/2021 15:00,3305.448
2/14/2021 16:00,3323.052
2/14/2021 17:00,3410.532
2/14/2021 18:00,3596.724
2/14/2021 19:00,3698.784
2/14/2021 20:00,3642.084
2/14/2021 21:00,3552.552
2/14/2021 22:00,3399.84
2/14/2021 23:00,3170.232
2/15/2021 0:00,2958.12
2/15/2021 1:00,2805.84
2/15/2021 2:00,2717.496
2/15/2021 3:00,2670.948
2/15/2021 4:00,2666.088
2/15/2021 5:00,2738.232
2/15/2021 6:00,2944.296
2/15/2021 7:00,3285.792
2/15/2021 8:00,3434.616
2/15/2021 9:00,3425.76
2/15/2021 10:00,3390.12
2/15/2021 11:00,3354.048
2/15/2021 12:00,3316.356
2/15/2021 13:00,3287.736
2/15/2021 14:00,3233.844
2/15/2021 15:00,3193.776
2/15/2021 16:00,3174.984
2/15/2021 17:00,3204.252
2/15/2021 18:00,3355.992
2/15/2021 19:00,3470.58
2/15/2021 20:00,3431.376
2/15/2021 21:00,3335.256
2/15/2021 22:00,3174.552
2/15/2021 23:00,2956.608
2/16/2021 0:00,2747.304
2/16/2021 1:00,2584.116
2/16/2021 2:00,2491.884
2/16/2021 3:00,2438.424
2/16/2021 4:00,2436.048
2/16/2021 5:00,2493.504
2/16/2021 6:00,2665.224
2/16/2021 7:00,2971.62
2/16/2021 8:00,3163.968
2/16/2021 9:00,3224.34
2/16/2021 10:00,3249.288
2/16/2021 11:00,3257.712
2/16/2021 12:00,3251.016
2/16/2021 13:00,3237.192
2/16/2021 14:00,3243.24
2/16/2021 15:00,3246.372
2/16/2021 16:00,3248.532
2/16/2021 17:00,3306.744
2/16/2021 18:00,3437.64
2/16/2021 19:00,3501.36
2/16/2021 20:00,3464.532
2/16/2021 21:00,3408.048
2/16/2021 22:00,3315.168
2/16/2021 23:00,3174.984
2/17/2021 0:00,3027.132
2/17/2021 1:00,2917.62
2/17/2021 2:00,2857.68
2/17/2021 3:00,2835.216
2/17/2021 4:00,2856.492
2/17/2021 5:00,2916.432
2/17/2021 6:00,3033.612
2/17/2021 7:00,3197.34
2/17/2021 8:00,3307.5
2/17/2021 9:00,3339.684
2/17/2021 10:00,3299.4
2/17/2021 11:00,3233.844
2/17/2021 12:00,3156.948
2/17/2021 13:00,3142.692
2/17/2021 14:00,3240.972
2/17/2021 15:00,3316.248
2/17/2021 16:00,3382.992
2/17/2021 17:00,3509.244
2/17/2021 18:00,3678.156
2/17/2021 19:00,3763.584
2/17/2021 20:00,3733.452
2/17/2021 21:00,3660.444
2/17/2021 22:00,3536.676
2/17/2021 23:00,3365.388
2/18/2021 0:00,3185.244
2/18/2021 1:00,3036.96
2/18/2021 2:00,2947.968
2/18/2021 3:00,2898.936
2/18/2021 4:00,2883.708
2/18/2021 5:00,2907.576
2/18/2021 6:00,2982.42
2/18/2021 7:00,3087.18
2/18/2021 8:00,3149.712
2/18/2021 9:00,3208.788
2/18/2021 10:00,3222.288
2/18/2021 11:00,3183.84
2/18/2021 12:00,3112.776
2/18/2021 13:00,3039.768
2/18/2021 14:00,2965.248
2/18/2021 15:00,2913.624
2/18/2021 16:00,2915.784
2/18/2021 17:00,3017.412
2/18/2021 18:00,3229.092
2/18/2021 19:00,3458.376
2/18/2021 20:00,3480.624
2/18/2021 21:00,3449.952
2/18/2021 22:00,3372.624
2/18/2021 23:00,3238.272
2/19/2021 0:00,3109.644
2/19/2021 1:00,3017.52
2/19/2021 2:00,2964.6
2/19/2021 3:00,2939.976
2/19/2021 4:00,2945.16
2/19/2021 5:00,3010.824
2/19/2021 6:00,3177.9
2/19/2021 7:00,3398.004
2/19/2021 8:00,3527.496
2/19/2021 9:00,3566.7
2/19/2021 10:00,3562.272
2/19/2021 11:00,3582.9
2/19/2021 12:00,3603.852
2/19/2021 13:00,3586.14
2/19/2021 14:00,3568.968
2/19/2021 15:00,3541.752
2/19/2021 16:00,3535.596
2/19/2021 17:00,3580.416
2/19/2021 18:00,3710.448
2/19/2021 19:00,3764.016
2/19/2021 20:00,3698.028
2/19/2021 21:00,3580.632
2/19/2021 22:00,3390.012
2/19/2021 23:00,3149.712
2/20/2021 0:00,2928.312
2/20/2021 1:00,2765.664
2/20/2021 2:00,2677.212
2/20/2021 3:00,2631.636
2/20/2021 4:00,2624.832
2/20/2021 5:00,2698.056
2/20/2021 6:00,2901.528
2/20/2021 7:00,3237.84
2/20/2021 8:00,3380.076
2/20/2021 9:00,3373.704
2/20/2021 10:00,3309.768
2/20/2021 11:00,3260.196
2/20/2021 12:00,3183.516
2/20/2021 13:00,3092.796
2/20/2021 14:00,3071.304
2/20/2021 15:00,3069.252
2/20/2021 16:00,3092.364
2/20/2021 17:00,3154.572
2/20/2021 18:00,3269.268
2/20/2021 19:00,3429.324
2/20/2021 20:00,3394.548
2/20/2021 21:00,3292.488
2/20/2021 22:00,3116.34
2/20/2021 23:00,2885.76
2/21/2021 0:00,2666.736
2/21/2021 1:00,2506.14
2/21/2021 2:00,2424.924
2/21/2021 3:00,2380.212
2/21/2021 4:00,2373.948
2/21/2021 5:00,2442.42
2/21/2021 6:00,2645.136
2/21/2021 7:00,2985.444
2/21/2021 8:00,3146.688
2/21/2021 9:00,3162.132
2/21/2021 10:00,3154.788
2/21/2021 11:00,3105
2/21/2021 12:00,3088.26
2/21/2021 13:00,3093.984
2/21/2021 14:00,3121.632
2/21/2021 15:00,3144.528
2/21/2021 16:00,3176.064
2/21/2021 17:00,3249.828
2/21/2021 18:00,3350.052
2/21/2021 19:00,3479.112
2/21/2021 20:00,3431.7
2/21/2021 21:00,3321.54
2/21/2021 22:00,3132
2/21/2021 23:00,2885.652
2/22/2021 0:00,2658.636
2/22/2021 1:00,2496.96
2/22/2021 2:00,2402.028
2/22/2021 3:00,2343.276
2/22/2021 4:00,2337.012
2/22/2021 5:00,2402.352
2/22/2021 6:00,2600.316
2/22/2021 7:00,2960.82
2/22/2021 8:00,3168.396
2/22/2021 9:00,3242.052
2/22/2021 10:00,3290.22
2/22/2021 11:00,3330.288
2/22/2021 12:00,3348.972
2/22/2021 13:00,3354.48
2/22/2021 14:00,3367.764
2/22/2021 15:00,3378.996
2/22/2021 16:00,3415.716
2/22/2021 17:00,3502.548
2/22/2021 18:00,3622.968
2/22/2021 19:00,3699
2/22/2021 20:00,3666.6
2/22/2021 21:00,3582.252
2/22/2021 22:00,3427.164
2/22/2021 23:00,3204.252
2/23/2021 0:00,2999.808
2/23/2021 1:00,2853.144
2/23/2021 2:00,2764.584
2/23/2021 3:00,2732.184
2/23/2021 4:00,2742.876
2/23/2021 5:00,2813.4
2/23/2021 6:00,3041.064
2/23/2021 7:00,3388.392
2/23/2021 8:00,3576.312
2/23/2021 9:00,3626.208
2/23/2021 10:00,3641.004
2/23/2021 11:00,3646.404
2/23/2021 12:00,3619.512
2/23/2021 13:00,3583.98
2/23/2021 14:00,3557.412
2/23/2021 15:00,3522.42
2/23/2021 16:00,3517.128
2/23/2021 17:00,3555.9
2/23/2021 18:00,3641.652
2/23/2021 19:00,3673.188
2/23/2021 20:00,3590.244
2/23/2021 21:00,3488.4
2/23/2021 22:00,3347.676
2/23/2021 23:00,3155.22
2/24/2021 0:00,2950.128
2/24/2021 1:00,2790.18
2/24/2021 2:00,2687.58
2/24/2021 3:00,2624.616
2/24/2021 4:00,2595.888
2/24/2021 5:00,2609.28
2/24/2021 6:00,2677.428
2/24/2021 7:00,2792.232
2/24/2021 8:00,2887.488
2/24/2021 9:00,3004.344
2/24/2021 10:00,3068.604
2/24/2021 11:00,3128.76
2/24/2021 12:00,3141.612
2/24/2021 13:00,3120.876
2/24/2021 14:00,3104.46
2/24/2021 15:00,3076.056
2/24/2021 16:00,3076.488
2/24/2021 17:00,3123.468
2/24/2021 18:00,3213.54
2/24/2021 19:00,3286.116
2/24/2021 20:00,3238.92
2/24/2021 21:00,3172.824
2/24/2021 22:00,3074.436
2/24/2021 23:00,2930.58
2/25/2021 0:00,2782.08
2/25/2021 1:00,2650.212
2/25/2021 2:00,2572.128
2/25/2021 3:00,2522.88
2/25/2021 4:00,2504.52
2/25/2021 5:00,2521.26
2/25/2021 6:00,2576.34
2/25/2021 7:00,2679.48
2/25/2021 8:00,2778.3
2/25/2021 9:00,2927.016
2/25/2021 10:00,3044.412
2/25/2021 11:00,3109.968
2/25/2021 12:00,3127.356
2/25/2021 13:00,3124.872
2/25/2021 14:00,3103.812
2/25/2021 15:00,3073.896
2/25/2021 16:00,3071.088
2/25/2021 17:00,3127.896
2/25/2021 18:00,3253.176
2/25/2021 19:00,3373.596
2/25/2021 20:00,3350.376
2/25/2021 21:00,3274.56
2/25/2021 22:00,3130.812
2/25/2021 23:00,2941.704
2/26/2021 0:00,2760.48
2/26/2021 1:00,2634.228
2/26/2021 2:00,2569.536
2/26/2021 3:00,2543.94
2/26/2021 4:00,2550.528
2/26/2021 5:00,2644.38
2/26/2021 6:00,2874.744
2/26/2021 7:00,3232.98
2/26/2021 8:00,3409.884
2/26/2021 9:00,3446.928
2/26/2021 10:00,3455.136
2/26/2021 11:00,3432.24
2/26/2021 12:00,3381.264
2/26/2021 13:00,3319.596
2/26/2021 14:00,3264.84
2/26/2021 15:00,3240.432
2/26/2021 16:00,3244.428
2/26/2021 17:00,3307.068
2/26/2021 18:00,3429
2/26/2021 19:00,3610.548
2/26/2021 20:00,3626.532
2/26/2021 21:00,3573.072
2/26/2021 22:00,3442.068
2/26/2021 23:00,3228.66
2/27/2021 0:00,3043.764
2/27/2021 1:00,2916.432
2/27/2021 2:00,2861.784
2/27/2021 3:00,2853.252
2/27/2021 4:00,2881.116
2/27/2021 5:00,2993.436
2/27/2021 6:00,3251.88
2/27/2021 7:00,3620.916
2/27/2021 8:00,3707.1
2/27/2021 9:00,3535.92
2/27/2021 10:00,3349.512
2/27/2021 11:00,3232.98
2/27/2021 12:00,3148.956
2/27/2021 13:00,3082.212
2/27/2021 14:00,3049.812
2/27/2021 15:00,3023.892
2/27/2021 16:00,3041.928
2/27/2021 17:00,3120.876
2/27/2021 18:00,3278.232
2/27/2021 19:00,3498.552
2/27/2021 20:00,3526.2
2/27/2021 21:00,3474.576
2/27/2021 22:00,3342.492
2/27/2021 23:00,3131.136
2/28/2021 0:00,2948.508
2/28/2021 1:00,2819.016
2/28/2021 2:00,2752.704
2/28/2021 3:00,2731.212
2/28/2021 4:00,2743.74
2/28/2021 5:00,2834.568
2/28/2021 6:00,3068.712
2/28/2021 7:00,3418.956
2/28/2021 8:00,3544.668
2/28/2021 9:00,3472.74
2/28/2021 10:00,3337.092
2/28/2021 11:00,3214.62
2/28/2021 12:00,3130.488
2/28/2021 13:00,3066.012
2/28/2021 14:00,3044.52
2/28/2021 15:00,3030.804
2/28/2021 16:00,3065.796
2/28/2021 17:00,3136.644
2/28/2021 18:00,3263.112
2/28/2021 19:00,3434.4
2/28/2021 20:00,3421.764
2/28/2021 21:00,3332.988
2/28/2021 22:00,3183.84
2/28/2021 23:00,2951.208
3/1/2021 0:00,2753.568
3/1/2021 1:00,2609.604
3/1/2021 2:00,2541.78
3/1/2021 3:00,2513.592
3/1/2021 4:00,2524.608
3/1/2021 5:00,2606.472
3/1/2021 6:00,2839.536
3/1/2021 7:00,3189.348
3/1/2021 8:00,3337.632
3/1/2021 9:00,3330.288
3/1/2021 10:00,3308.796
3/1/2021 11:00,3280.716
3/1/2021 12:00,3256.632
3/1/2021 13:00,3211.488
3/1/2021 14:00,3215.808
3/1/2021 15:00,3226.5
3/1/2021 16:00,3239.352
3/1/2021 17:00,3321.216
3/1/2021 18:00,3446.496
3/1/2021 19:00,3524.04
3/1/2021 20:00,3482.028
3/1/2021 21:00,3405.888
3/1/2021 22:00,3248.856
3/1/2021 23:00,3028.536
3/2/2021 0:00,2823.984
3/2/2021 1:00,2683.368
3/2/2021 2:00,2623.86
3/2/2021 3:00,2605.284
3/2/2021 4:00,2632.824
3/2/2021 5:00,2728.296
3/2/2021 6:00,2958.012
3/2/2021 7:00,3305.124
3/2/2021 8:00,3520.476
3/2/2021 9:00,3638.412
3/2/2021 10:00,3680.64
3/2/2021 11:00,3702.456
3/2/2021 12:00,3688.092
3/2/2021 13:00,3668.112
3/2/2021 14:00,3659.796
3/2/2021 15:00,3608.82
3/2/2021 16:00,3561.084
3/2/2021 17:00,3564
3/2/2021 18:00,3645.972
3/2/2021 19:00,3727.728
3/2/2021 20:00,3676.86
3/2/2021 21:00,3578.904
3/2/2021 22:00,3442.068
3/2/2021 23:00,3259.98
3/3/2021 0:00,3081.348
3/3/2021 1:00,2943.108
3/3/2021 2:00,2866.86
3/3/2021 3:00,2831.76
3/3/2021 4:00,2815.236
3/3/2021 5:00,2846.772
3/3/2021 6:00,2924.856
3/3/2021 7:00,3038.796
3/3/2021 8:00,3130.38
3/3/2021 9:00,3209.004
3/3/2021 10:00,3199.608
3/3/2021 11:00,3147.336
3/3/2021 12:00,3068.712
3/3/2021 13:00,3004.452
3/3/2021 14:00,2943.108
3/3/2021 15:00,2920.104
3/3/2021 16:00,2955.636
3/3/2021 17:00,3043.548
3/3/2021 18:00,3184.596
3/3/2021 19:00,3375.648
3/3/2021 20:00,3396.168
3/3/2021 21:00,3360.852
3/3/2021 22:00,3279.528
3/3/2021 23:00,3140.748
3/4/2021 0:00,2986.308
3/4/2021 1:00,2858.112
3/4/2021 2:00,2773.008
3/4/2021 3:00,2725.704
3/4/2021 4:00,2708.856
3/4/2021 5:00,2727.756
3/4/2021 6:00,2793.528
3/4/2021 7:00,2887.92
3/4/2021 8:00,2968.488
3/4/2021 9:00,3056.616
3/4/2021 10:00,3090.204
3/4/2021 11:00,3061.044
3/4/2021 12:00,2990.736
3/4/2021 13:00,2937.6
3/4/2021 14:00,2886.624
3/4/2021 15:00,2844.504
3/4/2021 16:00,2858.22
3/4/2021 17:00,2969.892
3/4/2021 18:00,3178.872
3/4/2021 19:00,3455.244
3/4/2021 20:00,3526.416
3/4/2021 21:00,3504.276
3/4/2021 22:00,3407.292
3/4/2021 23:00,3250.692
3/5/2021 0:00,3106.728
3/5/2021 1:00,3000.24
3/5/2021 2:00,2958.012
3/5/2021 3:00,2958.444
3/5/2021 4:00,2989.98
3/5/2021 5:00,3104.352
3/5/2021 6:00,3357.828
3/5/2021 7:00,3709.152
3/5/2021 8:00,3787.884
3/5/2021 9:00,3662.496
3/5/2021 10:00,3533.652
3/5/2021 11:00,3471.228
3/5/2021 12:00,3410.424
3/5/2021 13:00,3362.04
3/5/2021 14:00,3328.56
3/5/2021 15:00,3291.084
3/5/2021 16:00,3295.188
3/5/2021 17:00,3372.516
3/5/2021 18:00,3532.68
3/5/2021 19:00,3765.744
3/5/2021 20:00,3802.464
3/5/2021 21:00,3742.524
3/5/2021 22:00,3597.804
3/5/2021 23:00,3381.156
3/6/2021 0:00,3191.076
3/6/2021 1:00,3064.5
3/6/2021 2:00,3024.108
3/6/2021 3:00,3014.928
3/6/2021 4:00,3050.352
3/6/2021 5:00,3167.748
3/6/2021 6:00,3430.296
3/6/2021 7:00,3773.196
3/6/2021 8:00,3844.584
3/6/2021 9:00,3694.464
3/6/2021 10:00,3557.736
3/6/2021 11:00,3452.976
3/6/2021 12:00,3365.064
3/6/2021 13:00,3288.384
3/6/2021 14:00,3274.776
3/6/2021 15:00,3280.824
3/6/2021 16:00,3331.692
3/6/2021 17:00,3442.284
3/6/2021 18:00,3601.368
3/6/2021 19:00,3755.052
3/6/2021 20:00,3748.032
3/6/2021 21:00,3671.244
3/6/2021 22:00,3533.868
3/6/2021 23:00,3339.036
3/7/2021 0:00,3147.228
3/7/2021 1:00,3025.62
3/7/2021 2:00,2952.936
3/7/2021 3:00,2929.284
3/7/2021 4:00,2934.684
3/7/2021 5:00,3013.416
3/7/2021 6:00,3203.712
3/7/2021 7:00,3474.036
3/7/2021 8:00,3619.296
3/7/2021 9:00,3697.596
3/7/2021 10:00,3754.944
3/7/2021 11:00,3790.692
3/7/2021 12:00,3798.036
3/7/2021 13:00,3807.54
3/7/2021 14:00,3767.472
3/7/2021 15:00,3690.576
3/7/2021 16:00,3632.904
3/7/2021 17:00,3616.92
3/7/2021 18:00,3682.044
3/7/2021 19:00,3800.088
3/7/2021 20:00,3757.32
3/7/2021 21:00,3670.596
3/7/2021 22:00,3528.468
3/7/2021 23:00,3315.6
3/8/2021 0:00,3130.488
3/8/2021 1:00,2995.488
3/8/2021 2:00,2941.164
3/8/2021 3:00,2925.288
3/8/2021 4:00,2945.808
3/8/2021 5:00,3045.708
3/8/2021 6:00,3274.128
3/8/2021 7:00,3572.64
3/8/2021 8:00,3696.192
3/8/2021 9:00,3654.288
3/8/2021 10:00,3588.84
3/8/2021 11:00,3536.784
3/8/2021 12:00,3487.752
3/8/2021 13:00,3454.92
3/8/2021 14:00,3460.32
3/8/2021 15:00,3466.8
3/8/2021 16:00,3471.768
3/8/2021 17:00,3550.068
3/8/2021 18:00,3701.376
3/8/2021 19:00,3891.24
3/8/2021 20:00,3913.704
3/8/2021 21:00,3852.684
3/8/2021 22:00,3716.388
3/8/2021 23:00,3499.632
3/9/2021 0:00,3309.876
3/9/2021 1:00,3177.36
3/9/2021 2:00,3111.912
3/9/2021 3:00,3092.688
3/9/2021 4:00,3109.644
3/9/2021 5:00,3203.28
3/9/2021 6:00,3431.808
3/9/2021 7:00,3740.688
3/9/2021 8:00,3844.26
3/9/2021 9:00,3773.736
3/9/2021 10:00,3703.86
3/9/2021 11:00,3667.032
3/9/2021 12:00,3602.988
3/9/2021 13:00,3536.352
3/9/2021 14:00,3516.372
3/9/2021 15:00,3482.136
3/9/2021 16:00,3476.412
3/9/2021 17:00,3527.928
3/9/2021 18:00,3641.76
3/9/2021 19:00,3814.56
3/9/2021 20:00,3824.82
3/9/2021 21:00,3758.616
3/9/2021 22:00,3647.592
3/9/2021 23:00,3469.392
3/10/2021 0:00,3289.032
3/10/2021 1:00,3151.656
3/10/2021 2:00,3082.536
3/10/2021 3:00,3049.92
3/10/2021 4:00,3050.136
3/10/2021 5:00,3087.936
3/10/2021 6:00,3184.38
3/10/2021 7:00,3304.692
3/10/2021 8:00,3371.652
3/10/2021 9:00,3400.272
3/10/2021 10:00,3384.72
3/10/2021 11:00,3331.8
3/10/2021 12:00,3290.976
3/10/2021 13:00,3201.876
3/10/2021 14:00,3121.956
3/10/2021 15:00,3067.416
3/10/2021 16:00,3060.072
3/10/2021 17:00,3110.508
3/10/2021 18:00,3232.008
3/10/2021 19:00,3443.688
3/10/2021 20:00,3488.4
3/10/2021 21:00,3470.04
3/10/2021 22:00,3391.092
3/10/2021 23:00,3264.408
3/11/2021 0:00,3139.344
3/11/2021 1:00,2971.836
3/11/2021 2:00,2917.296
3/11/2021 3:00,2901.528
3/11/2021 4:00,2922.588
3/11/2021 5:00,2991.384
3/11/2021 6:00,3106.836
3/11/2021 7:00,3197.124
3/11/2021 8:00,3225.96
3/11/2021 9:00,3180.924
3/11/2021 10:00,3117.96
3/11/2021 11:00,3052.296
3/11/2021 12:00,2981.448
3/11/2021 13:00,2909.304
3/11/2021 14:00,2840.184
3/11/2021 15:00,2815.776
3/11/2021 16:00,2841.156
3/11/2021 17:00,2936.088
3/11/2021 18:00,3078
3/11/2021 19:00,3336.552
3/11/2021 20:00,3410.208
3/11/2021 21:00,3337.632
3/11/2021 22:00,3179.52
3/11/2021 23:00,3016.656
3/12/2021 0:00,2960.712
3/12/2021 1:00,2917.944
3/12/2021 2:00,2915.136
3/12/2021 3:00,2949.372
3/12/2021 4:00,3049.812
3/12/2021 5:00,3297.672
3/12/2021 6:00,3689.28
3/12/2021 7:00,3908.196
3/12/2021 8:00,3854.52
3/12/2021 9:00,3790.152
3/12/2021 10:00,3730.86
3/12/2021 11:00,3670.596
3/12/2021 12:00,3631.608
3/12/2021 13:00,3591.648
3/12/2021 14:00,3556.224
3/12/2021 15:00,3562.164
3/12/2021 16:00,3624.48
3/12/2021 17:00,3710.556
3/12/2021 18:00,3785.832
3/12/2021 19:00,3906.792
3/12/2021 20:00,3873.096
3/12/2021 21:00,3722.76
3/12/2021 22:00,3495.852
3/12/2021 23:00,3285.468
3/13/2021 0:00,3129.3
3/13/2021 1:00,3053.268
3/13/2021 2:00,3024.972
3/13/2021 3:00,3040.2
3/13/2021 4:00,3132
3/13/2021 5:00,3363.552
3/13/2021 6:00,3735.396
3/13/2021 7:00,3948.264
3/13/2021 8:00,3942.648
3/13/2021 9:00,3875.796
3/13/2021 10:00,3799.008
3/13/2021 11:00,3712.392
3/13/2021 12:00,3615.624
3/13/2021 13:00,3550.068
3/13/2021 14:00,3510.216
3/13/2021 15:00,3493.692
3/13/2021 16:00,3522.312
3/13/2021 17:00,3610.764
3/13/2021 18:00,3684.204
3/13/2021 19:00,3872.124
3/13/2021 20:00,3885.516
3/13/2021 21:00,3764.88
3/13/2021 22:00,3543.48
3/13/2021 23:00,3333.096
3/14/2021 0:00,3185.028
3/14/2021 1:00,3117.42
3/14/2021 2:00,3096.576
3/14/2021 3:00,3112.992
3/14/2021 4:00,3203.28
3/14/2021 5:00,3446.496
3/14/2021 6:00,3828.6
3/14/2021 7:00,4015.548
3/14/2021 8:00,3930.444
3/14/2021 9:00,3794.904
3/14/2021 10:00,3702.78
3/14/2021 11:00,3647.916
3/14/2021 12:00,3617.676
3/14/2021 13:00,3602.556
3/14/2021 14:00,3566.052
3/14/2021 15:00,3570.264
3/14/2021 16:00,3645.324
3/14/2021 17:00,3762.612
3/14/2021 18:00,3869.1
3/14/2021 19:00,4022.46
